order_id,order_date,customer_id,customer_segment,customer_type,region,city,product_category,product_subcategory,payment_method,campaign_source,quantity,unit_price,discount_pct,discount_tier,order_value,order_value_tier,shipping_days,delivery_group,returned
O2025774,2025-02-11,C1042,Consumer,Returning,North,Uppsala,Home,Furniture,Invoice,Social,1,1035.63,0.075,Low (1-10%),957.9577500000001,Premium,5,Medium (3-5d),0
O2025775,2025-06-07,C1032,Consumer,Returning,North,Uppsala,Home,Kitchen,Paypal,Organic,1,111.67,0,No discount,111.67,Medium,6,Slow(6-9d),0
O2025776,2025-03-04,C1149,Consumer,Returning,South,Helsingborg,Electronics,Headphones,Swish,Direct,3,175.77,0.106,Medium (11-25%),471.41514000000006,Premium,4,Medium (3-5d),0
O2025777,2025-05-27,C1159,Consumer,Returning,South,Malmö,Fashion,Jackets,Invoice,Organic,1,62.3,0.091,Low (1-10%),56.6307,Low,3,Medium (3-5d),0
O2025778,2025-06-21,C1042,Consumer,Returning,North,Uppsala,Fashion,Jackets,Card,Social,1,241.29,0,No discount,241.29,High,1,Fast (1-2d),0
O2025779,2025-05-09,C1201,Consumer,Returning,West,Halmstad,Electronics,Laptop,Gift Card,Organic,1,813.52,0.059,Low (1-10%),765.52232,Premium,3,Medium (3-5d),0
O2025780,2025-11-19,C1085,Small Business,Returning,West,Halmstad,Sports,Outdoor,Swish,Social,2,293.76,0.043,Low (1-10%),562.25664,Premium,2,Fast (1-2d),0
O2025781,2025-01-18,C1207,Consumer,New,North,Stockholm,Electronics,Headphones,Swish,Social,1,249.07,0.011,Low (1-10%),246.33023,High,4,Medium (3-5d),0
O2025782,2025-07-24,C1007,Consumer,Returning,North,Västerås,Home,Furniture,Swish,Social,1,918.14,0.095,Low (1-10%),830.9167,Premium,3,Medium (3-5d),0
O2025783,2025-08-05,C1233,Corporate,Returning,West,Halmstad,Electronics,Tablet,Card,Email,1,563.65,0.306,High (25%+),391.1731,Premium,4,Medium (3-5d),0
O2025784,2025-03-21,C1221,Consumer,Returning,West,Halmstad,Sports,Fitness,Card,Direct,2,202.95,0.035,Low (1-10%),391.6935,Premium,4,Medium (3-5d),0
O2025785,2025-06-21,C1183,Small Business,New,East,Norrköping,Electronics,Laptop,Invoice,Direct,2,1478.22,0.073,Low (1-10%),2740.61988,Premium,1,Fast (1-2d),1
O2025786,2025-04-25,C1157,Consumer,New,North,Uppsala,Home,Lighting,Swish,Direct,1,133.92,0.01,Low (1-10%),132.58079999999998,Medium,4,Medium (3-5d),0
O2025787,2025-10-07,C1026,Small Business,Returning,South,Malmö,Fashion,Accessories,Invoice,Organic,2,19.43,0.047,Low (1-10%),37.03358,Low,5,Medium (3-5d),0
O2025788,2025-02-04,C1146,Corporate,New,North,Uppsala,Fashion,Sportswear,Invoice,Organic,1,77.49,0.058,Low (1-10%),72.99557999999999,Low,2,Fast (1-2d),0
O2025789,2025-10-23,C1087,Consumer,Returning,West,Halmstad,Electronics,Mobile,Invoice,Social,1,405.89,0.059,Low (1-10%),381.94249,Premium,3,Medium (3-5d),1
O2025790,2025-09-28,C1133,Small Business,VIP,North,Västerås,Fashion,Shoes,Swish,Social,1,107.55,0.021,Low (1-10%),105.29145,Medium,2,Fast (1-2d),0
O2025791,2025-01-01,C1150,Consumer,VIP,East,Norrköping,Electronics,Tablet,Invoice,Social,2,683.39,0.097,Low (1-10%),1234.20234,Premium,5,Medium (3-5d),0
O2025792,2025-01-02,C1190,Small Business,Returning,East,Stockholm,Fashion,Shoes,Card,Social,1,45.18,0,No discount,45.18,Low,5,Medium (3-5d),0
O2025793,2025-10-15,C1018,Small Business,Returning,West,Göteborg,Fashion,Shoes,Swish,Email,1,113.35,0.125,Medium (11-25%),99.18124999999999,Medium,4,Medium (3-5d),0
O2025794,2025-08-19,C1053,Consumer,New,West,Borås,Sports,Team Sports,Gift Card,Organic,3,72.98,0.028,Low (1-10%),212.80968,High,5,Medium (3-5d),0
O2025795,2025-11-08,C1120,Small Business,New,North,Stockholm,Fashion,Jackets,Swish,Direct,1,163.04,0.134,Medium (11-25%),141.19263999999998,Medium,3,Medium (3-5d),0
O2025796,2025-12-05,C1107,Consumer,VIP,South,Malmö,Electronics,Tablet,Paypal,Paid Search,1,486.49,0.081,Low (1-10%),447.08431,Premium,3,Medium (3-5d),0
O2025797,2025-08-21,C1172,Corporate,Returning,East,Norrköping,Fashion,Sportswear,Swish,Organic,1,53.57,0.028,Low (1-10%),52.07004,Low,2,Fast (1-2d),0
O2025798,2025-09-17,C1013,Consumer,Returning,West,Halmstad,Beauty,Skincare,Invoice,Social,1,59.62,0.112,Medium (11-25%),52.94256,Low,3,Medium (3-5d),1
O2025799,2025-05-05,C1147,Consumer,Returning,West,Borås,Fashion,Sportswear,Swish,Social Media,1,71.49,0,No discount,71.49,Low,6,Slow(6-9d),0
O2025800,2025-10-13,C1168,Consumer,New,East,Örebro,Fashion,Jackets,Card,Paid Search,1,168.32,0.058,Low (1-10%),158.55743999999999,High,3,Medium (3-5d),0
O2025801,2025-05-25,C1077,Consumer,New,North,Stockholm,Home,Furniture,Gift Card,Email,1,1184.36,0.1,Low (1-10%),1065.924,Premium,5,Medium (3-5d),0
O2025802,2025-07-18,C1024,Consumer,New,West,Halmstad,Electronics,Headphones,Paypal,Direct,1,67.27,0.021,Low (1-10%),65.85732999999999,Low,3,Medium (3-5d),1
O2025803,2025-05-20,C1253,Consumer,New,North,Uppsala,Electronics,Tablet,Card,Social,1,644.27,0.037,Low (1-10%),620.43201,Premium,4,Medium (3-5d),0
O2025804,2025-08-15,C1074,Small Business,New,East,Linköping,Sports,Team Sports,Card,Direct,1,52.66,0,No discount,52.66,Low,4,Medium (3-5d),0
O2025805,2025-12-23,C1065,Small Business,New,North,Uppsala,Fashion,Shoes,Paypal,Direct,3,98.89,0.001,Low (1-10%),296.37333,High,1,Fast (1-2d),1
O2025806,2025-12-16,C1202,Small Business,Returning,South,Helsingborg,Beauty,Skincare,Invoice,Social,1,80.42,0,No discount,80.42,Low,5,Medium (3-5d),0
O2025807,2025-06-16,C1148,Consumer,Returning,East,Norrköping,Sports,Fitness,Card,Organic,1,267.96,0.003,Low (1-10%),267.15612,High,5,Medium (3-5d),0
O2025808,2025-01-27,C1105,Consumer,VIP,West,Stockholm,Electronics,Laptop,Invoice,Organic,2,1110.5,0.099,Low (1-10%),2001.121,Premium,2,Fast (1-2d),0
O2025809,2025-01-14,C1021,Consumer,Returning,North,Stockholm,Home,Kitchen,Paypal,Paid Search,1,98.75,0,No discount,98.75,Medium,5,Medium (3-5d),0
O2025810,2025-07-17,C1062,Consumer,VIP,South,Helsingborg,Beauty,Haircare,Invoice,Paid Search,3,43.48,0.128,Medium (11-25%),113.74368,Medium,3,Medium (3-5d),0
O2025811,2025-06-08,C1136,Consumer,Returning,West,Halmstad,Beauty,Skincare,Card,Organic,1,39.18,0,No discount,39.18,Low,3,Medium (3-5d),0
O2025812,2025-02-11,C1125,Small Business,Returning,East,Norrköping,Electronics,Headphones,Invoice,Social,1,180.43,0.104,Medium (11-25%),161.66528,High,5,Medium (3-5d),1
O2025813,2025-01-04,C1164,Corporate,Returning,East,Linköping,Fashion,Jackets,Card,Paid Search,2,189.37,0.042,Low (1-10%),362.83292,High,8,Slow(6-9d),1
O2025814,2025-06-02,C1059,Small Business,New,North,Västerås,Beauty,Fragrance,Swish,Paid Search,2,95.8,0.079,Low (1-10%),176.4636,High,4,Medium (3-5d),1
O2025815,2025-10-23,C1027,Small Business,Returning,North,Stockholm,Fashion,Sportswear,Swish,Email,1,56.46,0.064,Low (1-10%),52.84656,Low,3,Medium (3-5d),0
O2025816,2025-03-26,C1179,Consumer,Returning,East,Örebro,Electronics,Headphones,Card,Direct,1,161.5,0.078,Low (1-10%),148.90300000000002,Medium,3,Medium (3-5d),0
O2025817,2025-12-11,C1110,Corporate,Returning,South,Malmö,Electronics,Headphones,Swish,Organic,1,233.04,0,No discount,233.04,High,2,Fast (1-2d),0
O2025818,2025-01-26,C1038,Consumer,Returning,North,Stockholm,Home,Decor,Gift Card,Affiliate,2,95.34,0.222,Medium (11-25%),148.34904,Medium,3,Medium (3-5d),0
O2025819,2025-04-26,C1006,Consumer,VIP,East,Örebro,Sports,Cycling,Paypal,Organic,1,514.64,0.064,Low (1-10%),481.70303999999993,Premium,3,Medium (3-5d),0
O2025820,2025-08-11,C1132,Corporate,Returning,West,Borås,Electronics,Laptop,Card,Affiliate,1,881.39,0.041,Low (1-10%),845.2530099999999,Premium,5,Medium (3-5d),1
O2025821,2025-09-16,C1242,Small Business,New,East,Linköping,Home,Kitchen,Swish,Organic,1,62.68,0.092,Low (1-10%),56.91344,Low,6,Slow(6-9d),0
O2025822,2025-10-05,C1142,Small Business,Returning,South,Helsingborg,Beauty,Makeup,Invoice,Organic,1,43.69,0.092,Low (1-10%),39.670519999999996,Low,4,Medium (3-5d),0
O2025823,2025-07-17,C1149,Consumer,Returning,East,Örebro,Electronics,Laptop,Card,Direct,1,1535.07,0.033,Low (1-10%),1484.4126899999999,Premium,3,Medium (3-5d),0
O2025824,2025-06-03,C1191,Consumer,New,South,Lund,Fashion,Jackets,Card,Organic,1,156.59,0.143,Medium (11-25%),134.19763,Medium,5,Medium (3-5d),0
O2025825,2025-07-02,C1079,Consumer,VIP,East,Linköping,Sports,Cycling,Card,Affiliate,2,489.31,0.062,Low (1-10%),917.94556,Premium,5,Medium (3-5d),1
O2025826,2025-12-04,C1169,Consumer,Returning,North,Uppsala,Electronics,Laptop,Gift Card,Social,2,1037.82,0,No discount,2075.64,Premium,1,Fast (1-2d),0
O2025827,2025-11-28,C1209,Consumer,Returning,North,Stockholm,Home,Kitchen,Gift Card,Email,2,112.81,0.119,Medium (11-25%),198.77122,High,3,Medium (3-5d),0
O2025828,2025-08-10,C1167,Small Business,New,South,Helsingborg,Fashion,Shoes,Invoice,Email,2,113.54,0.065,Low (1-10%),212.31980000000001,High,3,Medium (3-5d),0
O2025829,2025-03-30,C1172,Corporate,Returning,East,Norrköping,Beauty,Haircare,Card,Email,3,37.38,0.007,Low (1-10%),111.35502000000001,Medium,3,Medium (3-5d),0
O2025830,2025-02-18,C1013,Consumer,Returning,North,Uppsala,Beauty,Makeup,Invoice,Paid Search,2,54.06,0.07,Low (1-10%),100.5516,Medium,2,Fast (1-2d),0
O2025831,2025-01-14,C1104,Small Business,Returning,West,Göteborg,Sports,Fitness,Card,Social,2,202.88,0.148,Medium (11-25%),345.70752,High,3,Medium (3-5d),0
O2025832,2025-04-26,C1211,Consumer,New,North,Uppsala,Fashion,Jackets,Card,Social,1,176.16,0.04,Low (1-10%),169.1136,High,1,Fast (1-2d),0
O2025833,2025-08-30,C1160,Consumer,New,East,Örebro,Electronics,Mobile,Card,Social,1,530.7,0.021,Low (1-10%),519.5553,Premium,6,Slow(6-9d),0
O2025834,2025-04-29,C1012,Small Business,Returning,East,Norrköping,Sports,Fitness,Card,Social,1,153.53,0.063,Low (1-10%),143.85761000000002,Medium,4,Medium (3-5d),0
O2025835,2025-09-24,C1112,Small Business,Returning,North,Stockholm,Electronics,Laptop,Card,Organic,2,923.45,0.024,Low (1-10%),1802.5744,Premium,3,Medium (3-5d),0
O2025836,2025-12-08,C1237,Small Business,Returning,South,Malmö,Fashion,Shoes,Card,Paid Search,1,139.27,0.075,Low (1-10%),128.82475000000002,Medium,5,Medium (3-5d),0
O2025837,2025-05-21,C1179,Consumer,Returning,East,Örebro,Beauty,Haircare,Paypal,Paid Search,1,19.08,0.148,Medium (11-25%),16.256159999999998,Low,6,Slow(6-9d),0
O2025838,2025-11-28,C1047,Consumer,Returning,East,Norrköping,Electronics,Headphones,Card,Email,2,192.69,0.094,Low (1-10%),349.15428000000003,High,6,Slow(6-9d),0
O2025839,2025-07-21,C1195,Consumer,Returning,South,Malmö,Electronics,Mobile,Invoice,Paid Search,1,622.19,0.096,Low (1-10%),562.4597600000001,Premium,4,Medium (3-5d),1
O2025840,2025-06-04,C1240,Consumer,Returning,South,Lund,Sports,Fitness,Swish,Organic,1,195.24,0.071,Low (1-10%),181.37796000000003,High,2,Fast (1-2d),0
O2025841,2025-02-24,C1215,Consumer,Returning,North,Stockholm,Electronics,Laptop,Paypal,Organic,1,1284.47,0,No discount,1284.47,Premium,3,Medium (3-5d),1
O2025842,2025-05-10,C1005,Small Business,Returning,West,Göteborg,Fashion,Sportswear,Swish,Paid Search,1,82.31,0.084,Low (1-10%),75.39596,Low,2,Fast (1-2d),0
O2025843,2025-05-01,C1239,Corporate,Returning,South,Helsingborg,Electronics,Headphones,Invoice,Social,1,353.93,0.057,Low (1-10%),333.75599,High,5,Medium (3-5d),0
O2025844,2025-09-18,C1095,Corporate,New,West,Halmstad,Beauty,Skincare,Invoice,Email,1,75.6,0.119,Medium (11-25%),66.6036,Low,1,Fast (1-2d),0
O2025845,2025-06-29,C1053,Consumer,New,West,Borås,Fashion,Accessories,Card,Social,1,36.18,0.078,Low (1-10%),33.35796,Low,3,Medium (3-5d),1
O2025846,2025-01-15,C1207,Consumer,New,North,Stockholm,Electronics,Headphones,Card,Email,2,212.55,0.088,Low (1-10%),387.69120000000004,Premium,2,Fast (1-2d),0
O2025847,2025-10-21,C1059,Small Business,New,South,Malmö,Fashion,Jackets,Invoice,Organic,1,211.97,0.058,Low (1-10%),199.67574,High,4,Medium (3-5d),0
O2025848,2025-04-23,C1086,Consumer,Returning,South,Helsingborg,Sports,Team Sports,Card,Organic,1,42.24,0,No discount,42.24,Low,7,Slow(6-9d),0
O2025849,2025-07-23,C1037,Consumer,VIP,West,Borås,Electronics,Headphones,Invoice,Organic,1,349.55,0.168,Medium (11-25%),290.8256,High,6,Slow(6-9d),0
O2025850,2025-01-04,C1151,Consumer,Returning,West,Halmstad,Electronics,Laptop,Card,Organic,1,691.2,0.058,Low (1-10%),651.1104,Premium,3,Medium (3-5d),0
O2025851,2025-05-15,C1155,Corporate,New,South,Helsingborg,Beauty,Haircare,Card,Email,2,55.85,0.162,Medium (11-25%),93.6046,Medium,1,Fast (1-2d),1
O2025852,2025-10-31,C1100,Small Business,New,West,Göteborg,Home,Kitchen,Swish,Paid Search,1,18.55,0.127,Medium (11-25%),16.19415,Low,6,Slow(6-9d),1
O2025853,2025-09-14,C1078,Small Business,Returning,South,Helsingborg,Home,Furniture,Invoice,Social,1,388.94,0.032,Low (1-10%),376.49392,Premium,5,Medium (3-5d),0
O2025854,2025-12-24,C1235,Small Business,Returning,North,Stockholm,Sports,Fitness,Card,Organic,1,320.23,0.069,Low (1-10%),298.13413,High,1,Fast (1-2d),0
O2025855,2025-01-01,C1033,Small Business,Returning,South,Helsingborg,Electronics,Tablet,Swish,Social,1,375.62,0.055,Low (1-10%),354.9609,High,2,Fast (1-2d),0
O2025856,2025-11-17,C1244,Consumer,Returning,West,Borås,Fashion,Accessories,Card,Social,1,20.32,0,No discount,20.32,Low,3,Medium (3-5d),0
O2025857,2025-12-19,C1250,Corporate,Returning,North,Uppsala,Electronics,Headphones,Card,Affiliate,1,153.6,0.105,Medium (11-25%),137.472,Medium,3,Medium (3-5d),0
O2025858,2025-01-09,C1122,Corporate,New,East,Örebro,Fashion,Sportswear,Paypal,Paid Search,2,80.28,0.06,Low (1-10%),150.9264,Medium,4,Medium (3-5d),0
O2025859,2025-04-19,C1027,Small Business,Returning,North,Stockholm,Beauty,Makeup,Invoice,Social,2,44.22,0.012,Low (1-10%),87.37872,Medium,4,Medium (3-5d),0
O2025860,2025-04-24,C1098,Small Business,Returning,West,Halmstad,Electronics,Headphones,Swish,Affiliate,2,161.07,0.13,Medium (11-25%),280.2618,High,3,Medium (3-5d),0
O2025861,2025-08-29,C1173,Corporate,New,West,Halmstad,Electronics,Headphones,Gift Card,Organic,2,184.86,0.045,Low (1-10%),353.0826,High,1,Fast (1-2d),0
O2025862,2025-08-20,C1198,Consumer,VIP,South,Helsingborg,Sports,Team Sports,Gift Card,Email,2,115.39,0.03,Low (1-10%),223.8566,High,2,Fast (1-2d),0
O2025863,2025-06-09,C1077,Consumer,New,North,Stockholm,Beauty,Makeup,Card,Paid Search,1,44.68,0.041,Low (1-10%),42.84812,Low,5,Medium (3-5d),0
O2025864,2025-01-04,C1085,Small Business,Returning,West,Halmstad,Electronics,Mobile,Card,Direct,1,429.24,0.035,Low (1-10%),414.21659999999997,Premium,4,Medium (3-5d),1
O2025865,2025-06-29,C1125,Small Business,Returning,East,Norrköping,Fashion,Jackets,Card,Organic,2,165.15,0.089,Low (1-10%),300.9033,High,2,Fast (1-2d),1
O2025866,2025-03-18,C1174,Consumer,Returning,West,Borås,Electronics,Headphones,Invoice,Social,1,205.97,0.05,Low (1-10%),195.67149999999998,High,3,Medium (3-5d),0
O2025867,2025-06-11,C1091,Corporate,VIP,South,Malmö,Fashion,Shoes,Card,Organic,1,136.54,0.12,Medium (11-25%),120.1552,Medium,4,Medium (3-5d),1
O2025868,2025-10-16,C1205,Small Business,VIP,South,Malmö,Beauty,Fragrance,Card,Paid Search,2,82.34,0.11,Medium (11-25%),146.5652,Medium,2,Fast (1-2d),0
O2025869,2025-09-26,C1178,Consumer,VIP,South,Malmö,Sports,Outdoor,Card,Social,2,40.71,0.097,Low (1-10%),73.52226,Low,3,Medium (3-5d),0
O2025870,2025-04-08,C1180,Corporate,Returning,North,Stockholm,Home,Decor,Card,Organic,1,100.91,0,No discount,100.91,Medium,4,Medium (3-5d),0
O2025871,2025-05-24,C1025,Consumer,Returning,North,Uppsala,Fashion,Shoes,Invoice,Paid Search,2,101.03,0.133,Medium (11-25%),175.18602,High,4,Medium (3-5d),0
O2025872,2025-10-23,C1109,Small Business,Returning,South,Helsingborg,Home,Furniture,Invoice,Organic,1,602.36,0,No discount,602.36,Premium,6,Slow(6-9d),0
O2025873,2025-07-09,C1000,Small Business,Returning,West,Borås,Sports,Team Sports,Swish,Social,2,136.19,0.019,Low (1-10%),267.20477999999997,High,4,Medium (3-5d),1
O2025874,2025-02-07,C1093,Small Business,Returning,West,Borås,Sports,Outdoor,Swish,Organic,1,202.34,0.076,Low (1-10%),186.96216,High,1,Fast (1-2d),0
O2025875,2025-05-03,C1259,Consumer,Returning,North,Stockholm,Home,Furniture,Card,Email,2,940.48,0.145,Medium (11-25%),1608.2208,Premium,3,Medium (3-5d),0
O2025876,2025-04-25,C1193,Corporate,Returning,North,Uppsala,Sports,Team Sports,Card,Email,1,87.67,0.067,Low (1-10%),81.79611000000001,Low,4,Medium (3-5d),0
O2025877,2025-02-12,C1017,Small Business,Returning,West,Göteborg,Home,Lighting,Card,Affiliate,1,189.98,0.055,Low (1-10%),179.53109999999998,High,2,Fast (1-2d),0
O2025878,2025-06-04,C1076,Consumer,New,North,Uppsala,Electronics,Laptop,Gift Card,Organic,1,1484.91,0.026,Low (1-10%),1446.30234,Premium,1,Fast (1-2d),0
O2025879,2025-09-15,C1248,Consumer,New,West,Borås,Electronics,Laptop,Card,Organic,2,804.8,0.041,Low (1-10%),1543.6064,Premium,3,Medium (3-5d),0
O2025880,2025-11-21,C1212,Corporate,New,South,Malmö,Sports,Fitness,Card,Direct,1,175.96,0,No discount,175.96,High,2,Fast (1-2d),0
O2025881,2025-05-10,C1225,Small Business,Returning,North,Stockholm,Fashion,Jackets,Invoice,Organic,2,176.81,0,No discount,353.62,High,1,Fast (1-2d),0
O2025882,2025-02-14,C1020,Consumer,Returning,East,Linköping,Fashion,Sportswear,Invoice,Affiliate,4,83.86,0.066,Low (1-10%),313.30096,High,2,Fast (1-2d),0
O2025883,2025-07-10,C1000,Small Business,Returning,East,Linköping,Electronics,Laptop,Invoice,Affiliate,2,1151.83,0.105,Medium (11-25%),2061.7756999999997,Premium,6,Slow(6-9d),0
O2025884,2025-05-16,C1138,Consumer,New,South,Lund,Home,Decor,Card,Direct,1,79.73,0,No discount,79.73,Low,5,Medium (3-5d),0
O2025885,2025-06-20,C1141,Small Business,Returning,South,Malmö,Home,Kitchen,Swish,Paid Search,1,91.05,0.111,Medium (11-25%),80.94345,Low,4,Medium (3-5d),0
O2025886,2025-10-30,C1081,Consumer,Returning,North,Stockholm,Sports,Cycling,Swish,Organic,2,606.66,0,No discount,1213.32,Premium,1,Fast (1-2d),0
O2025887,2025-05-13,C1113,Small Business,Returning,South,Lund,Beauty,Haircare,Swish,Organic,1,44.54,0.057,Low (1-10%),42.001219999999996,Low,2,Fast (1-2d),0
O2025888,2025-03-27,C1245,Consumer,Returning,West,Borås,Fashion,Sportswear,Invoice,Email,2,93.02,0.257,High (25%+),138.22772,Medium,3,Medium (3-5d),1
O2025889,2025-01-08,C1136,Consumer,Returning,West,Halmstad,Fashion,Accessories,Card,Paid Search,1,48.22,0.084,Low (1-10%),44.16952,Low,3,Medium (3-5d),0
O2025890,2025-07-31,C1241,Consumer,VIP,South,Lund,Fashion,Sportswear,Card,Social,1,63.04,0.122,Medium (11-25%),55.34912,Low,3,Medium (3-5d),1
O2025891,2025-08-02,C1177,Small Business,Returning,East,Linköping,Beauty,Haircare,Swish,Organic,1,9.75,0.057,Low (1-10%),9.19425,Low,2,Fast (1-2d),0
O2025892,2025-07-30,C1068,Consumer,New,East,Linköping,Fashion,Jackets,Card,Social,2,214.3,0.04,Low (1-10%),411.456,Premium,4,Medium (3-5d),0
O2025893,2025-02-10,C1197,Consumer,VIP,North,Uppsala,Home,Kitchen,Card,Paid Search,2,141.11,0.117,Medium (11-25%),249.20026000000001,High,3,Medium (3-5d),0
O2025894,2025-12-12,C1141,Small Business,Returning,East,Örebro,Electronics,Mobile,Swish,Direct,1,616.91,0,No discount,616.91,Premium,2,Fast (1-2d),0
O2025895,2025-11-06,C1137,Consumer,New,West,Borås,Home,Lighting,Swish,Organic,3,183.01,0.04,Low (1-10%),527.0688,Premium,3,Medium (3-5d),0
O2025896,2025-08-17,C1245,Consumer,Returning,West,Halmstad,Home,Furniture,Swish,Social,1,390.14,0.043,Low (1-10%),373.36397999999997,Premium,5,Medium (3-5d),0
O2025897,2025-06-13,C1112,Small Business,Returning,North,Stockholm,Beauty,Skincare,Card,Social,1,68.47,0.035,Low (1-10%),66.07355,Low,3,Medium (3-5d),1
O2025898,2025-12-22,C1073,Small Business,New,North,Västerås,Home,Lighting,Paypal,Paid Search,1,193.59,0.162,Medium (11-25%),162.22842,High,5,Medium (3-5d),0
O2025899,2025-10-21,C1171,Small Business,Returning,West,Halmstad,Home,Decor,Swish,Social,1,50,0,No discount,50,Low,5,Medium (3-5d),1
O2025900,2025-01-20,C1138,Consumer,New,South,Lund,Sports,Team Sports,Card,Direct,1,80.06,0.085,Low (1-10%),73.2549,Low,3,Medium (3-5d),0
O2025901,2025-06-15,C1247,Corporate,Returning,West,Göteborg,Sports,Fitness,Gift Card,Paid Search,1,212.64,0.049,Low (1-10%),202.22063999999997,High,5,Medium (3-5d),0
O2025902,2025-01-07,C1034,Small Business,Returning,South,Helsingborg,Sports,Fitness,Invoice,Social,1,319.74,0.063,Low (1-10%),299.59638,High,3,Medium (3-5d),0
O2025903,2025-02-27,C1211,Consumer,New,North,Uppsala,Home,Furniture,Invoice,Email,2,451.67,0.148,Medium (11-25%),769.64568,Premium,3,Medium (3-5d),0
O2025904,2025-03-20,C1241,Consumer,VIP,West,Borås,Home,Lighting,Card,Affiliate,1,109.76,0.124,Medium (11-25%),96.14976,Medium,5,Medium (3-5d),0
O2025905,2025-09-05,C1163,Corporate,Returning,West,Borås,Electronics,Headphones,Invoice,Paid Search,1,108.87,0.032,Low (1-10%),105.38616,Medium,3,Medium (3-5d),0
O2025906,2025-10-31,C1144,Consumer,Returning,North,Uppsala,Fashion,Accessories,Card,Social,1,36.41,0.037,Low (1-10%),35.06283,Low,1,Fast (1-2d),0
O2025907,2025-04-03,C1177,Small Business,Returning,East,Linköping,Beauty,Haircare,Invoice,Affiliate,1,23.29,0.109,Medium (11-25%),20.75139,Low,3,Medium (3-5d),0
O2025908,2025-02-20,C1222,Consumer,Returning,East,Linköping,Electronics,Mobile,Paypal,Social,2,147.34,0.023,Low (1-10%),287.90236,High,6,Slow(6-9d),1
O2025909,2025-07-01,C1097,Consumer,VIP,East,Örebro,Beauty,Fragrance,Card,Direct,1,118.37,0.2,Medium (11-25%),94.69600000000001,Medium,4,Medium (3-5d),0
O2025910,2025-10-08,C1047,Consumer,Returning,East,Norrköping,Sports,Cycling,Invoice,Direct,1,806.6,0.076,Low (1-10%),745.2984,Premium,2,Fast (1-2d),0
O2025911,2025-09-23,C1016,Consumer,Returning,North,Stockholm,Fashion,Accessories,Invoice,Social,1,20.39,0.072,Low (1-10%),18.92192,Low,4,Medium (3-5d),0
O2025912,2025-03-02,C1219,Consumer,New,West,Göteborg,Sports,Cycling,Invoice,Direct,2,771.89,0.072,Low (1-10%),1432.62784,Premium,1,Fast (1-2d),0
O2025913,2025-04-30,C1068,Consumer,New,East,Stockholm,Sports,Outdoor,Card,Email,2,199.98,0.068,Low (1-10%),372.76271999999994,Premium,4,Medium (3-5d),0
O2025914,2025-06-12,C1041,Consumer,Returning,South,Lund,Sports,Outdoor,Invoice,Organic,4,167.15,0.064,Low (1-10%),625.8095999999999,Premium,3,Medium (3-5d),0
O2025915,2025-08-27,C1026,Small Business,Returning,South,Malmö,Sports,Team Sports,Invoice,Paid Search,2,113.62,0.07,Low (1-10%),211.3332,High,5,Medium (3-5d),0
O2025916,2025-04-17,C1175,Corporate,Returning,West,Halmstad,Sports,Outdoor,Swish,Paid Search,2,122.84,0.156,Medium (11-25%),207.35392,High,1,Fast (1-2d),0
O2025917,2025-09-25,C1227,Consumer,New,North,Stockholm,Electronics,Headphones,Invoice,Paid Search,1,136.55,0.069,Low (1-10%),127.12805000000002,Medium,2,Fast (1-2d),0
O2025918,2025-03-23,C1203,Small Business,Returning,East,Örebro,Sports,Outdoor,Invoice,Direct,1,207.49,0.058,Low (1-10%),195.45558,High,3,Medium (3-5d),0
O2025919,2025-11-11,C1113,Small Business,Returning,South,Lund,Electronics,Laptop,Card,Social,1,1075.23,0.061,Low (1-10%),1009.64097,Premium,6,Slow(6-9d),0
O2025920,2025-08-13,C1184,Small Business,Returning,North,Västerås,Beauty,Skincare,Swish,Social,4,45.26,0.052,Low (1-10%),171.62591999999998,High,3,Medium (3-5d),1
O2025921,2025-04-24,C1184,Small Business,Returning,North,Västerås,Home,Kitchen,Card,Social,1,103.57,0,No discount,103.57,Medium,4,Medium (3-5d),1
O2025922,2025-06-19,C1133,Small Business,VIP,North,Västerås,Fashion,Sportswear,Card,Paid Search,1,38.65,0.088,Low (1-10%),35.2488,Low,2,Fast (1-2d),0
O2025923,2025-07-21,C1046,Corporate,New,North,Stockholm,Fashion,Accessories,Card,Direct,1,36.81,0.007,Low (1-10%),36.552330000000005,Low,1,Fast (1-2d),0
O2025924,2025-11-03,C1011,Small Business,Returning,East,Linköping,Home,Decor,Card,Affiliate,1,88.81,0.036,Low (1-10%),85.61284,Medium,6,Slow(6-9d),0
O2025925,2025-09-23,C1038,Consumer,Returning,North,Stockholm,Beauty,Skincare,Invoice,Paid Search,2,47.67,0.077,Low (1-10%),87.99882000000001,Medium,5,Medium (3-5d),0
O2025926,2025-06-23,C1017,Small Business,Returning,North,Stockholm,Beauty,Makeup,Invoice,Organic,1,55.74,0.081,Low (1-10%),51.225060000000006,Low,4,Medium (3-5d),0
O2025927,2025-10-25,C1102,Small Business,Returning,West,Göteborg,Home,Lighting,Invoice,Paid Search,1,187.26,0.054,Low (1-10%),177.14795999999998,High,3,Medium (3-5d),0
O2025928,2025-08-19,C1243,Consumer,Returning,East,Linköping,Fashion,Accessories,Swish,Organic,2,34.26,0.018,Low (1-10%),67.28663999999999,Low,4,Medium (3-5d),0
